id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1333047,Spacious & Private Mission Loft with Sunny Balcony,7231087,Graham,,Mission,37.74969,-122.4155,Private room,119,1,339,2020-06-07,5.29,4,315
1336450,Flat in Prime Location,5102955,Wolfgang,,Bernal Heights,37.74592,-122.41997,Entire home/apt,155,30,178,2020-02-16,2.11,1,0
1336798,4 BR Victorian-1 blk from Shopping!,7249327,Roger And Judith,,Haight Ashbury,37.77128,-122.44823,Entire home/apt,450,30,99,2019-08-18,1.18,2,158
1344243,"Sunny Garden Suite, Perfect Locale",7292289,Robert,,Inner Richmond,37.78369,-122.46976,Entire home/apt,115,5,70,2020-03-07,0.85,2,53
1348644,Sunny/luxury/private bed & shared bath,7317175,Loreto,,Haight Ashbury,37.76585,-122.45151,Private room,70,30,0,,,2,280
1351626,"Upscale home/furnishings, private",6555530,Phyllis,,Outer Mission,37.73403,-122.44662,Private room,48,30,8,2019-08-09,0.14,3,5
1351783,Private Room #1 and Breakfast Nook,7335923,Allen,,Outer Sunset,37.7573,-122.48483,Private room,47,30,40,2020-05-03,0.49,2,156
1352111,Pacific Heights Corporate Housing,1678230,Jenny & Norbert,,Pacific Heights,37.79006,-122.43236,Entire home/apt,150,30,127,2019-12-16,1.53,2,177
1355744,Period Carriage House with San Francisco Charm,7354696,Allen Palomino &,,Western Addition,37.77146,-122.43648,Entire home/apt,155,30,12,2019-02-05,0.17,1,280
1356129,Private Garden Room in Victorian Home!,7361147,Noah,,Mission,37.75084,-122.42341,Entire home/apt,145,2,319,2020-02-28,3.94,1,0
1364882,Elegant Designer Home with Yard in Cow Hollow,7408876,Corin,,Marina,37.79918,-122.43884,Entire home/apt,389,30,57,2020-04-04,0.92,2,272
1388523,Mission Dolores Noe Valley Studio One Month Min,549522,Steve & Debbie,,Mission,37.75526,-122.42497,Entire home/apt,125,30,42,2018-06-14,0.51,1,362
1391982,Sleeps 8 +deck - cancelation OK,750320,Natacha,,Mission,37.75398,-122.42171,Entire home/apt,500,6,22,2019-10-15,0.37,1,32
1392204,HISTORIC HOME Large Pvt Bedroom(s) & Bath PARKING,7526456,Dee,,West of Twin Peaks,37.73222,-122.46171,Private room,129,3,242,2020-03-03,2.90,2,175
1397537,"Sunny, family-friendly home with a view",823500,Monica,,Bernal Heights,37.74727,-122.41517,Entire home/apt,250,5,15,2018-07-21,0.18,1,0
1405046,Beautiful 3Br Family Home - 1Block from GG Park,7582644,Meredith,,Outer Richmond,37.77363,-122.49017,Entire home/apt,350,6,7,2018-08-08,0.15,1,0
1407244,Spectacular Home w/ Panoramic Views,7578793,Ruth,,Potrero Hill,37.76244,-122.3946,Entire home/apt,550,2,79,2020-02-28,0.95,1,343
1407881,Secluded Studio in Castro/Mission,1467308,The Cabinets,,Castro/Upper Market,37.76361,-122.43063,Entire home/apt,160,30,197,2017-12-27,2.37,1,0
1408281,Futon in Sunny lofted living room with City Views,1753794,Ashish,,Castro/Upper Market,37.76433,-122.43664,Shared room,75,30,350,2019-12-17,4.20,5,180
1409218,Stretch out in This Modern San Francisco Loft,5203636,Alex,,South of Market,37.77687,-122.40916,Entire home/apt,210,30,60,2020-04-01,0.72,2,307
1421671,Just Off Market Street- Near All- Sparking Clean!,7630810,Michael,,Mission,37.77009,-122.42341,Entire home/apt,154,2,209,2020-04-08,2.52,2,84
1421774,Charming Private Castro Studio,1513493,Vanick,,Castro/Upper Market,37.7665,-122.43606,Entire home/apt,135,3,480,2020-05-25,6.21,1,169
1421937,MAJESTIC VIEWS Historic Home SERENITY & PARKING,7526456,Dee,,West of Twin Peaks,37.73217,-122.46167,Private room,119,3,194,2020-03-16,2.34,2,180
1428465,Modern Noe Valley Mid Century Home,1031942,Rachel,,Noe Valley,37.74901,-122.43293,Entire home/apt,199,30,36,2020-05-27,0.43,2,365
1428553,Sublet cozy sunny room in Castro!,3379945,Elena,,Castro/Upper Market,37.76033,-122.43893,Private room,89,30,24,2020-05-08,0.31,3,364
1429022,Modern Art Deco Marina Penthouse Flat,3653917,Paul,,Marina,37.80461,-122.44627,Entire home/apt,825,3,6,2019-08-31,0.07,1,0
1433011,"Location, location! Awesome place  in great area.",4687340,Sandra,,Russian Hill,37.80347,-122.42119,Entire home/apt,120,1,8,2020-02-05,0.10,2,0
1433917,Castro St Location Location Location,4819815,Barbara & Mick,,Castro/Upper Market,37.75867,-122.43454,Entire home/apt,175,30,131,2019-08-31,1.62,1,324
1434314,Stylish Noe Valley View Home,883556,Alex,,Noe Valley,37.74645,-122.43336,Entire home/apt,490,3,106,2020-03-02,1.27,1,0
1434425,"Castro, Large, Sunny, Comfortable",3227887,David,,Castro/Upper Market,37.76494,-122.43385,Private room,150,29,134,2020-01-17,1.61,2,365
1437321,Luxury Room for 1 in Centrally Located Flat,4401321,Beth,,Inner Sunset,37.76409,-122.45292,Private room,165,2,125,2020-03-12,1.57,1,354
1438286,"Quiet, bright flat with city views",7726075,Anna,,Bernal Heights,37.74689,-122.41572,Entire home/apt,95,30,8,2018-09-27,0.10,1,364
1438864,Noe Valley,7728783,Cynthia,,Noe Valley,37.74703,-122.43494,Private room,274,2,81,2020-03-09,0.97,2,57
1442027,Studio 1 Block from Hayes Valley,1257432,San Francisco Life,,Downtown/Civic Center,37.77703,-122.42055,Entire home/apt,121,30,21,2019-10-25,0.26,25,331
1450899,Dolores Park: Nested in the Sun APT,7183434,Ste & Juan,,Castro/Upper Market,37.75836,-122.42736,Entire home/apt,250,2,18,2020-03-15,0.40,1,0
1454220,FULLY FURNISHED APARTMENT #3,7799719,Jon,,Haight Ashbury,37.76906,-122.44509,Entire home/apt,157,30,7,2019-05-29,0.15,8,365
1456153,The French Victorian House With Bay Views,2059233,"Wendy, Fred & Lita",,Bernal Heights,37.74504,-122.40614,Entire home/apt,259,3,58,2020-01-17,0.74,4,0
1460174,"Unique, Modern Apartment with Contemporary Art",5244284,Julia,,Western Addition,37.77895,-122.43634,Entire home/apt,575,3,55,2020-02-28,0.67,2,179
1460628,Private studio for isolation with a lush garden,7828423,Valeria,,Inner Richmond,37.77878,-122.46257,Entire home/apt,150,2,227,2020-05-17,2.73,1,334
1466344,SM2S2601 1 bed in the Heart of FiDi,6774460,Sylvia,,Financial District,37.787,-122.3971,Entire home/apt,173,30,4,2019-08-04,0.07,11,365
1467857,"Great deal: safe,best location, open view",6968485,Lucia,,Western Addition,37.78744,-122.44352,Entire home/apt,140,30,28,2020-03-31,0.35,1,362
1471683,Artful Comforts in the Lower Haight,7879719,Billy,,Western Addition,37.77127,-122.42945,Private room,134,3,433,2020-03-10,5.25,1,310
1472743,5-bedroom house Golden Gate Park,875247,Wona,,Inner Sunset,37.76,-122.47352,Entire home/apt,285,30,88,2017-10-08,1.06,1,273
1474209,Great SF Hotel/Timeshare (Union Sq),6346492,Dana,,Downtown/Civic Center,37.78712,-122.4096,Private room,175,1,101,2017-10-27,1.21,29,0
1478708,Lovely Bedroom with Private Bath,5004349,Mary,,Outer Richmond,37.7719,-122.50372,Private room,85,2,254,2020-03-17,4.32,1,99
1480015,Vintage Modern Victorian Apartment,7919343,Ben,,Haight Ashbury,37.76785,-122.44902,Entire home/apt,265,3,200,2020-03-08,2.54,1,289
1482273,Classic Victorian Cow Hollow 2 Bedroom,7930221,Mason,,Marina,37.79899,-122.4316,Entire home/apt,345,30,49,2017-10-18,0.59,1,179
1483853,Super Hotel/Timeshare Union Sq.,6346492,Dana,,Downtown/Civic Center,37.78839,-122.40937,Private room,179,2,65,2017-05-04,0.80,29,0
1484792,Live Like a San Franciscan in Hayes Valley,5192660,Mario,,Downtown/Civic Center,37.7776,-122.42219,Entire home/apt,250,30,152,2020-03-18,1.87,1,294
1487849,Holladay Home (w/ parking),1590094,Maury,,Bernal Heights,37.74669,-122.40586,Entire home/apt,167,2,344,2020-03-12,4.14,1,311
1498953,2+Bedroom 1 Bathroom Luxurious Art Deco Dream Home,5088214,Anna & Papa Ray,,Bayview,37.73853,-122.39,Entire home/apt,337,3,71,2020-01-23,0.94,1,270
1499630,Look out over the Rooftops at a Quirky Mission District Pad,1574663,Val,,Mission,37.74994,-122.41644,Entire home/apt,300,4,27,2020-02-28,0.33,2,14
1499843,Bedroom in stylish NOPA flat,3695323,Ruth,,Haight Ashbury,37.77595,-122.43971,Private room,190,1,14,2020-02-27,0.20,1,163
1506702,Spacious 3 BD Cow Hollow Flat,2228453,Ellen,,Marina,37.79952,-122.42821,Entire home/apt,499,1,118,2020-01-15,1.45,1,359
1510363,Cozy 2 BR  Apt. In The Sunnyside,7303214,Charlesie And Tedd,,Outer Mission,37.72857,-122.45215,Entire home/apt,150,3,292,2020-03-16,3.62,1,202
1511076,Private Sunny Living Room + BDRM (2 RMS),2403646,Jefferson,,Mission,37.76346,-122.425,Private room,145,2,368,2020-01-31,4.46,1,170
1520790,Charming Victorian in NoPa,5410239,Leslie,,Western Addition,37.77712,-122.44215,Entire home/apt,250,3,41,2020-02-28,0.50,1,80
1520929,Paradise in the Heart of the City,8055897,Annekarin,,Potrero Hill,37.76055,-122.40402,Entire home/apt,250,2,183,2020-03-15,2.22,1,349
1520938,Charming Sunny 2B Apartment in NOPA,7761707,Jonathan & Jeannette,,Western Addition,37.77882,-122.44229,Entire home/apt,149,30,57,2017-12-10,0.70,1,0
1524346,Mirabel Flat,4352402,Stacey,,Bernal Heights,37.74509,-122.41611,Entire home/apt,165,30,58,2019-07-25,0.71,1,68
1525137,Modern Edwardian in Pacific Heights,7390100,Dion,,Pacific Heights,37.78779,-122.44393,Entire home/apt,210,30,201,2020-05-15,2.45,1,364
1525886,Unique Bernal Room&Private Jacuzzi,8141679,Delilah,,Bernal Heights,37.74693,-122.41684,Private room,125,1,143,2020-01-19,1.74,1,323
1530745,Great 1BD w/ Private Roof Deck  ,5577045,Kathy,,Nob Hill,37.79544,-122.41079,Entire home/apt,145,30,24,2016-10-20,0.31,1,167
1534021,FURNISHED APARTMENT WITH LARGE ROOM #7,7799719,Jon,,Haight Ashbury,37.7697,-122.44483,Entire home/apt,148,30,7,2019-07-18,0.09,8,365
1535946,"Location-Location-Location, Enjoy 2 Bdrm Bungalow!",8191087,Robert,,Castro/Upper Market,37.75767,-122.42812,Entire home/apt,350,2,84,2020-02-28,1.03,1,304
1537497,Great Hayes Valley 1 BR (#10),3977854,Michael,,South of Market,37.77329,-122.42053,Entire home/apt,110,30,39,2019-10-01,0.50,6,324
1547477,Great Hayes Valley Studio (#4),3977854,Michael,,Western Addition,37.77965,-122.42432,Entire home/apt,90,30,35,2020-05-30,0.44,6,342
1550913,Modern townhouse a block from BART!,497158,Seth And Alexa,,Mission,37.75242,-122.41957,Entire home/apt,199,5,169,2020-05-14,2.05,1,78
1556680,[FLEX CANCEL]【 Walk Score 80 】Wrap-Around Deck,8286990,Samantha,,Outer Richmond,37.77349,-122.49999,Entire home/apt,135,2,399,2020-06-05,5.41,1,93
1569288,Large 4 Bedroom GG Park & Haight Ashbury,7173175,Marc,,Haight Ashbury,37.76928,-122.45346,Entire home/apt,800,30,70,2016-10-16,0.85,1,0
1578597,The Skyline Suite (w/ Kitchenette),8390846,Jon-Pierre (& Joel),,Potrero Hill,37.75956,-122.40186,Entire home/apt,199,1,422,2020-02-03,5.50,1,301
1584021,"Unwind with a BBQ at a Cozy, Stylish Mission Home",339788,Brett,,Mission,37.76559,-122.42126,Entire home/apt,395,30,128,2019-08-24,1.55,1,304
1589228,Newly Modernized Home from Home,8478388,Claire,,Bernal Heights,37.74387,-122.42338,Entire home/apt,350,30,10,2015-02-09,0.12,1,0
1596884,TOP FLOOR FLAT IN NOB HILL 3 BEDRM,2268272,Property,,Nob Hill,37.79194,-122.41549,Entire home/apt,210,31,0,,,1,365
1598872,Charming Victorian Flat,8523981,Teresa,,Western Addition,37.77015,-122.42929,Entire home/apt,220,5,34,2018-12-09,0.42,1,0
1605483,"Cozy Blue Room: Haight, Central SF!",1125797,Siobhann,,Haight Ashbury,37.76551,-122.44946,Private room,89,2,160,2020-03-04,2.07,1,284
1606292,Great Hayes Valley Studio (#3),3977854,Michael,,Western Addition,37.77743,-122.42502,Entire home/apt,90,30,46,2020-05-31,0.58,6,307
1614453,Union Square Hotel/Timeshare Studio,6346492,Dana,,Downtown/Civic Center,37.78759,-122.40905,Private room,169,2,55,2017-05-04,0.67,29,0
1614622,Great for Business Travelers - NOPA,2343472,Sal,,Western Addition,37.78045,-122.44541,Private room,295,1,78,2019-10-26,0.95,2,365
1615088,AlamoSquare w/2 Twin XL or King bed,180342,Jack & Jason,,Western Addition,37.78009,-122.43865,Private room,75,2,248,2020-03-13,3.83,2,0
1615158,Private Suite in House by Beach,8597535,Laura,,Outer Sunset,37.75578,-122.49834,Private room,85,1,134,2020-03-05,1.64,5,0
1618782,Luxe Lower Pac Heights Victorian,172177,Tim,,Western Addition,37.78763,-122.43946,Private room,195,2,51,2019-08-12,0.62,2,125
1620039,Perfect Timeshare/Hotel (Union Sq.),6346492,Dana,,Downtown/Civic Center,37.78778,-122.40983,Private room,175,1,69,2016-09-02,0.84,29,0
1620411,Cozy Noe Valley Studio,8399182,Amitsa,,Mission,37.75017,-122.42487,Entire home/apt,200,3,159,2020-02-27,1.98,1,90
1623609,Private suite - in vibrant Mission,8633891,Ingrid,,Mission,37.75942,-122.40754,Private room,140,3,242,2020-03-09,3.01,1,270
1624068,Wonderful SF Timeshare/Hotel,6346492,Dana,,Downtown/Civic Center,37.78776,-122.40979,Private room,169,2,48,2017-08-31,0.60,29,0
1627259,BEST views + reviews!     Roof deck with BBQ!,2682061,Jose,,Nob Hill,37.79673,-122.41191,Private room,166,30,42,2020-01-04,0.55,4,365
1627455,Steps from Union Square,7066914,Paul,,Downtown/Civic Center,37.78913,-122.41215,Private room,129,30,38,2019-11-09,0.47,1,127
1629330,Enjoy luxury condo in San Francisco,4895196,Tomasz,,South of Market,37.77958,-122.39743,Entire home/apt,200,30,28,2019-12-01,0.34,1,324
1629740,Large Timeshare/Hotel Rm (Union Sq),6346492,Dana,,Downtown/Civic Center,37.78915,-122.40962,Private room,169,1,55,2017-10-27,0.67,29,0
1633173,Private San Francisco Suite,8676376,Herbert,,Excelsior,37.72571,-122.41814,Private room,60,30,236,2020-04-17,4.59,5,157
1633225,Room with spectacular Bay views,8676376,Herbert,,Excelsior,37.72545,-122.41889,Private room,84,30,143,2020-04-19,1.77,5,64
1633839,Pretty Victorian in Sunny Mission,5063295,Petra,,Mission,37.75429,-122.41033,Entire home/apt,118,2,16,2020-03-15,1.08,1,0
1633933,"Sunny, Spacious and Modern Loft in Haight Ashbury!",484257,Jean-Michel,,Haight Ashbury,37.77015,-122.45353,Entire home/apt,99,5,96,2020-06-03,1.18,1,191
1636810,Luxury SoMa 2Bd 2Ba loft w/parking,7784270,Simone,,South of Market,37.77424,-122.41059,Entire home/apt,290,30,39,2017-01-01,0.48,1,364
1641060,Perfect West Portal Private Suite!,6869592,Sharon,,West of Twin Peaks,37.73932,-122.46211,Entire home/apt,225,3,81,2020-02-24,1.00,2,336
1645724,Private bed/bath: 5 min to metro,1686240,Grace,,Ocean View,37.71574,-122.46486,Private room,29,365,8,2015-01-30,0.10,1,324
1651228,Tranquil Victorian Two Room Suite with Light-Filled Library,172177,Tim,,Western Addition,37.78482,-122.44136,Private room,230,2,71,2020-03-01,0.88,2,177
1655446,4BD Noe Valley/Mission Victorian VIEW Masterpiece,8776667,Jessica,,Mission,37.75292,-122.4232,Private room,539,4,109,2019-06-29,1.34,1,0
1665516,Explore Golden Gate Park from a Sunny Garden Apartment,3071180,Adam&Roz,,Outer Richmond,37.78,-122.48253,Entire home/apt,150,3,215,2020-03-12,3.17,1,159
1667732,Sunny room w/ views in Mission,6913393,Tammy & Gabriel,,Mission,37.75511,-122.41,Private room,120,1,24,2018-01-22,0.29,1,0
1671260,Potrero Hill room & bath in BEST part near 18th St,1718024,Sasha & Matt,,Potrero Hill,37.76183,-122.39312,Private room,95,2,203,2020-03-04,2.52,1,0
1673011,Stunning Home on Liberty St w Views-Business Ready,8856312,Drew,,Castro/Upper Market,37.75869,-122.4268,Entire home/apt,525,3,160,2020-03-10,1.98,1,130
1676460,FURNISHED STUDIO APARTMENT,7799719,Jon,,Castro/Upper Market,37.7586,-122.44305,Entire home/apt,141,30,3,2019-10-23,0.04,8,365
1677902,Large Room in Central San Francisco Lwr Pac Hghts,8877450,Pablo,,Western Addition,37.78432,-122.44062,Private room,65,30,1,2019-06-16,0.08,1,90
1683892,Perfect Top Floor Condo,8903768,Andy,,Marina,37.8028,-122.44078,Entire home/apt,285,3,14,2019-08-27,0.17,1,0
1684346,Studio Timeshare/Hotel (Union Sq.),6346492,Dana,,Downtown/Civic Center,37.7884,-122.40931,Private room,179,1,45,2016-11-03,0.56,29,0
1687330,Home Away from Home,6954280,Christine,,Inner Richmond,37.78455,-122.4752,Entire home/apt,190,1,77,2020-03-20,0.95,2,1
1699390,Historic Victorian in Vibrant Mission District,8973745,Natasha,,Mission,37.75154,-122.42038,Private room,115,2,214,2020-02-28,2.62,1,356
1711075,Victorian with magnificent view in Bernal Heights,9026224,Elizabeth,,Bernal Heights,37.7455,-122.41509,Private room,56,59,1,2019-08-31,0.11,2,362
1721354,Chic Designer's Condominium with Outdoor Terrace,619278,Andrew,,Haight Ashbury,37.76813,-122.44629,Entire home/apt,418,3,27,2020-01-24,0.38,1,0
1724819,Vistas & Zen above SF/ Twin Peaks,9091173,Natasha,,Twin Peaks,37.7578,-122.45015,Entire home/apt,373,3,294,2020-03-14,3.61,1,164
1725833,"Sunny Waterfront Condo, South Beach",9095863,Deborah,,South of Market,37.78899,-122.38933,Entire home/apt,325,30,29,2020-01-31,0.36,1,365
1725853,Modern Luxury Private SanFran Casa,9095946,Lina & Alex,,Outer Sunset,37.74711,-122.48927,Entire home/apt,133,2,362,2020-01-17,4.45,1,347
1738415,Soak up the Period Charm at a Tranquil Alley Retreat,3273603,Donna,,Western Addition,37.77358,-122.42806,Entire home/apt,180,1,522,2020-05-31,6.43,2,76
1740537,Gorgeous Dolores Garden Apartment,1360869,Joanne,,Noe Valley,37.75538,-122.42655,Entire home/apt,135,30,104,2020-04-25,1.29,1,365
1750093,Spacious room in Potrero Hill,1754297,Daniel,,Potrero Hill,37.7572,-122.3926,Private room,115,2,142,2020-02-09,1.97,1,179
1752371,"*Cozy & Peaceful w/ Garden, Office & Washer/Dryer!",9218238,Rico,,Bernal Heights,37.74077,-122.41134,Entire home/apt,155,2,156,2020-03-21,5.42,1,170
1759087,MODERN SUITE WITH PRIVATE ENTRANCE,9248549,Gerardo,,Potrero Hill,37.76492,-122.39722,Entire home/apt,215,2,232,2020-03-10,2.94,1,58
1767543,Secret cottage - with parking,9286454,Russell,,Western Addition,37.77976,-122.44276,Entire home/apt,200,30,207,2020-04-21,2.66,1,242
1767569,Hayes Valley Victorian Flat,9286574,Lydia,,Western Addition,37.77832,-122.43079,Entire home/apt,185,2,96,2020-02-28,1.70,1,0
1768239,Stunning Views2 near Haight&Castro!,3685746,Deb & Greg,,Haight Ashbury,37.76357,-122.44581,Entire home/apt,160,30,37,2017-09-19,0.46,2,365
1768673,Pacifc Heights Mid-century 1 bdrm w/parking+elev,9292394,Judy,,Pacific Heights,37.79293,-122.43494,Entire home/apt,144,30,1,2020-03-31,0.43,2,365
1769688,"Bright,☀️ Bedroom +Private Bath❤️in Huge NOPA Flat",4297383,Rob,,Western Addition,37.77848,-122.44118,Private room,109,3,249,2020-03-18,3.09,2,90
1774026,"The top of Liberty Hill, near BART",7197110,Cedric,,Mission,37.75565,-122.4241,Entire home/apt,418,3,105,2020-01-26,1.30,1,169
1777429,Modern Luxury - 4bd + studio *,648553,Julie & Brad,,Castro/Upper Market,37.757,-122.42907,Entire home/apt,1450,5,11,2020-01-01,0.23,2,0
1778650,1 Brm Apartment For Business/Vacation~ Golden Gate,9338291,Ludmila,,Outer Richmond,37.77499,-122.48907,Entire home/apt,133,1,137,2020-03-15,5.66,1,0
1785463,Burgundy Room: OceanView+Breakfast+Parking+3 baths,5565510,Lulu,,West of Twin Peaks,37.73401,-122.46475,Private room,45,2,211,2020-02-01,2.61,5,365
1807012,The Green Room – with your own bath!,1574663,Val,,Mission,37.75008,-122.41841,Private room,140,4,30,2020-02-22,0.46,2,52
1807493,"Flat in SoMa - Top Floor, comfy queen bed, 1bd/1ba",1359769,Tom,,South of Market,37.77913,-122.40464,Entire home/apt,170,30,105,2020-05-17,1.30,1,304
1814061,Modern luxury; Noe Valley pvt flat,820856,Dave,,Mission,37.7511,-122.42414,Entire home/apt,150,30,16,2020-03-28,0.20,1,90
1815551,Lovely apartment in Noe Valley!,9509470,Sarah,,Noe Valley,37.75045,-122.42785,Entire home/apt,250,2,280,2020-02-25,3.50,1,356
1827177,"Large quiet room, huge bathroom with jacuzzi tub",1753794,Ashish,,Castro/Upper Market,37.76465,-122.43637,Private room,70,30,211,2019-11-30,2.90,5,0
1827653,Room in Stylish Victorian home.,8513389,Jorge & Nicolas,,Western Addition,37.77828,-122.44437,Private room,115,30,205,2020-03-24,2.56,3,88
1828443,1 Bedroom in a 2 Bedroom Apartment,8786486,Ruth,,Castro/Upper Market,37.76371,-122.42996,Private room,100,30,22,2018-01-12,0.29,1,84
1830541,Golden Gate Park Retreat,9574679,Leticia,,Inner Richmond,37.77845,-122.46893,Entire home/apt,135,3,291,2020-03-09,3.74,2,205
1841832,Beautiful Immaculate Nob Hill Condo,3192044,Linda And Ac,,Nob Hill,37.79493,-122.41518,Entire home/apt,84,30,195,2020-03-31,2.42,1,0
1843662,-Castro Gem,9632192,Lynn,,Castro/Upper Market,37.76448,-122.42924,Entire home/apt,125,30,18,2018-04-21,0.25,15,365
1844117,Lovely Location in NOPA 2 for 2,4836019,Sam,,Western Addition,37.77693,-122.43739,Private room,60,30,8,2016-07-17,0.10,14,365
1844877,"""The apartment is awesome...""",3350634,Sebastian,,Potrero Hill,37.76165,-122.40442,Entire home/apt,110,30,97,2020-03-09,1.25,1,21
1847664,Lovely & Pristine Self-Contained SF Garden Apart.,262762,Jan,,Inner Richmond,37.77527,-122.45475,Entire home/apt,128,5,125,2020-03-29,1.57,1,264
1851403,"Beautiful, modern and super located",237691,Regina,,Marina,37.79798,-122.43323,Entire home/apt,350,30,4,2014-04-21,0.05,2,364
1855096,Fabulous Artist Flat in the Heart of Potrero Hill,9011470,Mike,,Potrero Hill,37.76458,-122.39335,Entire home/apt,240,2,341,2020-03-08,4.28,1,349
1857226,San Fran 3 bedroom/3 bathroom/den/free parking,5480373,Louise And Jim,,Diamond Heights,37.73564,-122.44085,Entire home/apt,550,3,62,2019-09-29,0.85,1,272
1861344,Cozy up at a Stylish South Beach High-rise Peppered with Art,3286545,Kate,,South of Market,37.77814,-122.3977,Entire home/apt,220,30,10,2020-01-30,0.25,3,365
1864390,Fun & Artsy 2 bdrm 2 ba Hayes Valley Hidden Gem,9686057,Kaleen,,Western Addition,37.77657,-122.42883,Entire home/apt,145,30,143,2019-07-27,1.79,1,280
1864545,FURNISHED APARTMENT HAYES VALLEY,7799719,Jon,,Downtown/Civic Center,37.776,-122.42279,Entire home/apt,200,30,3,2018-02-27,0.05,8,365
1865406,Alamo Square Modern Studio Spa,38836,Bernat,,Western Addition,37.77775,-122.43321,Entire home/apt,81,30,34,2020-04-18,0.43,34,280
1868880,Pac Heights Home w/ Parking Steps from Fillmore St,1775917,Scott,,Pacific Heights,37.78927,-122.43407,Entire home/apt,995,3,84,2020-01-19,1.05,1,158
1869845,Dolores Park VIP,1572748,Alvaro,,Castro/Upper Market,37.75822,-122.4281,Entire home/apt,295,30,4,2014-09-29,0.05,1,365
1881223,"Linda Street, The whole world around the corner",6893384,Philip,,Mission,37.75986,-122.42215,Private room,80,3,62,2020-03-16,2.65,1,87
1885057,FURNISHED APARTMENT W/ POOL #12,7799719,Jon,,Haight Ashbury,37.76827,-122.44506,Entire home/apt,157,30,6,2020-03-07,0.10,8,365
1886260,Huge Top Floor Loft In Alamo Square,1126796,Giancarlo,,Western Addition,37.77647,-122.43096,Entire home/apt,300,30,48,2019-11-28,0.62,5,365
1887206,Amazing House on a Sunny Hillside,4027973,Zak,,Bayview,37.71875,-122.39548,Entire home/apt,131,30,16,2020-03-28,0.23,1,365
1897346,Center City Oasis ~Ample Parking,9856291,Michele,,Twin Peaks,37.75279,-122.44976,Entire home/apt,380,3,24,2019-10-14,0.39,1,0
1898486,Private Cottage in Noe Valley,9861752,Ed,,Noe Valley,37.7445,-122.42718,Entire home/apt,230,30,103,2020-03-16,1.30,1,107
1906323,Stunning Four Bedroom House with Panoramic Views of SF,9754790,Debra,,Noe Valley,37.75206,-122.43009,Entire home/apt,1200,4,23,2019-07-27,0.32,1,0
1906681,3Bd/2Ba mid-century modern home,9373952,Becky,,Potrero Hill,37.75524,-122.39736,Entire home/apt,349,5,20,2019-07-26,0.27,1,72
1907229,AMAZING LOCATION + SPACE + LUXURY!,2345833,Raj,,Western Addition,37.78637,-122.43793,Entire home/apt,450,1,161,2020-03-13,2.02,1,99
1914841,Garden Studio Apartment,9932058,John,,Western Addition,37.78017,-122.43771,Entire home/apt,156,30,117,2020-01-31,1.50,2,101
1925206,Safe Guest Suite with Private Bathroom and Entrance in S.f.,9971829,Joshua,,Excelsior,37.72253,-122.40874,Private room,94,1,148,2020-01-24,3.32,1,350
1925714,Minimalist Historic Penthouse with Roof Deck,995213,Jason,,Financial District,37.79723,-122.40113,Entire home/apt,115,30,42,2020-03-11,0.57,1,286
1931459,Edwardian Style Pacific Heights 1BD,4141241,Blair,,Pacific Heights,37.79188,-122.43205,Entire home/apt,350,30,67,2020-04-24,0.84,1,365
1931763,Sunny Room Overlooking Charming Side Street,9999808,Matthew,,Mission,37.76118,-122.41911,Private room,150,1,190,2020-03-08,2.49,1,77
1932019,Private garden guest duplex,10001067,Martha,,Inner Sunset,37.75562,-122.46805,Entire home/apt,95,2,156,2020-03-13,2.01,1,90
1940496,Mission designer room w/ private bath,5400914,Bar,,Mission,37.74866,-122.41119,Private room,100,3,86,2019-12-13,2.10,3,0
1944564,"Super Clean,  Mission Artist Residency",812141,Brian,,Mission,37.76429,-122.41276,Entire home/apt,169,2,244,2020-03-14,3.12,1,303
1945508,"Gorgeous, bright, NOPA flat, views",3800640,Julie,,Haight Ashbury,37.76907,-122.43755,Private room,150,3,75,2019-12-15,1.07,2,359
1954263,Jr. BD w/ Guest Loft & Huge Kitchen,5735614,Carolyne,,Western Addition,37.78861,-122.43255,Entire home/apt,102,30,19,2015-05-19,0.25,9,146
1954514,Sunny Apartment in Upper Castro Street,5080229,Matt,,Castro/Upper Market,37.76359,-122.43455,Private room,165,2,87,2020-02-22,1.11,1,0
1956312,Heart of SF love nook with private garden,413290,Lea,,Castro/Upper Market,37.76514,-122.43458,Entire home/apt,225,30,0,,,1,72
1970257,Classic Inner Mission Living in an Historic First-Floor Home,7649665,Eoin & Susie,,Mission,37.75081,-122.40897,Entire home/apt,339,5,53,2019-10-11,0.88,1,7
1970756,Beautiful 1bedroom apartment,10162964,Shelley,,Bernal Heights,37.74004,-122.42084,Entire home/apt,79,30,24,2019-08-01,0.31,5,365
1975404,Haight Owner-Designer Apt  & Parking,10197471,Paul,,Haight Ashbury,37.77191,-122.43918,Entire home/apt,325,2,131,2020-03-03,1.67,1,100
1978669,Downtown Loft Private Room + Bath,7722078,K,,Financial District,37.78922,-122.40083,Private room,95,30,10,2018-04-02,0.13,1,90
1979461,Walk to the Waterfront from a High-Tech Studio Flat,6744265,Todd,,South of Market,37.78823,-122.38986,Entire home/apt,147,30,17,2020-03-22,0.29,1,158
