"DateTime","Users","In-Game"
"2004-05-15 00:00:00",
"2004-05-16 00:00:00",
"2004-05-17 00:00:00",
"2004-05-18 00:00:00",
"2004-05-19 00:00:00",
"2004-05-20 00:00:00",
"2004-05-21 00:00:00",
"2004-05-22 00:00:00",
"2004-05-23 00:00:00",
"2004-05-24 00:00:00",
"2004-05-25 00:00:00",
"2004-05-26 00:00:00",
"2004-05-27 00:00:00",
"2004-05-28 00:00:00",
"2004-05-29 00:00:00",
"2004-05-30 00:00:00",
"2004-05-31 00:00:00",
"2004-06-01 00:00:00",
"2004-06-02 00:00:00",
"2004-06-03 00:00:00",
"2004-06-04 00:00:00",
"2004-06-05 00:00:00",
"2004-06-06 00:00:00",
"2004-06-07 00:00:00",117802
"2004-06-08 00:00:00",
"2004-06-09 00:00:00",
"2004-06-10 00:00:00",
"2004-06-11 00:00:00",
"2004-06-12 00:00:00",113945
"2004-06-13 00:00:00",
"2004-06-14 00:00:00",
"2004-06-15 00:00:00",110816
"2004-06-16 00:00:00",104492
"2004-06-17 00:00:00",
"2004-06-18 00:00:00",106227
"2004-06-19 00:00:00",100362
"2004-06-20 00:00:00",
"2004-06-21 00:00:00",102469
"2004-06-22 00:00:00",101886
"2004-06-23 00:00:00",97278
"2004-06-24 00:00:00",93481
"2004-06-25 00:00:00",
"2004-06-26 00:00:00",100948
"2004-06-27 00:00:00",98043
"2004-06-28 00:00:00",107328
"2004-06-29 00:00:00",114501
"2004-06-30 00:00:00",114501
"2004-07-01 00:00:00",111009
"2004-07-02 00:00:00",
"2004-07-03 00:00:00",103234
"2004-07-04 00:00:00",100373
"2004-07-05 00:00:00",98571
"2004-07-06 00:00:00",
"2004-07-07 00:00:00",
"2004-07-08 00:00:00",
"2004-07-09 00:00:00",
"2004-07-10 00:00:00",102334
"2004-07-11 00:00:00",99544
"2004-07-12 00:00:00",111825
"2004-07-13 00:00:00",111825
"2004-07-14 00:00:00",
"2004-07-15 00:00:00",109730
"2004-07-16 00:00:00",110860
"2004-07-17 00:00:00",110860
"2004-07-18 00:00:00",100788
"2004-07-19 00:00:00",107715
"2004-07-20 00:00:00",
"2004-07-21 00:00:00",111019
"2004-07-22 00:00:00",110106
"2004-07-23 00:00:00",
"2004-07-24 00:00:00",
"2004-07-25 00:00:00",
"2004-07-26 00:00:00",
"2004-07-27 00:00:00",112058
"2004-07-28 00:00:00",
"2004-07-29 00:00:00",
"2004-07-30 00:00:00",
"2004-07-31 00:00:00",
"2004-08-01 00:00:00",
"2004-08-02 00:00:00",
"2004-08-03 00:00:00",
"2004-08-04 00:00:00",151742
"2004-08-05 00:00:00",136309
"2004-08-06 00:00:00",132876
"2004-08-07 00:00:00",
"2004-08-08 00:00:00",119866
"2004-08-09 00:00:00",126626
"2004-08-10 00:00:00",126626
"2004-08-11 00:00:00",126881
"2004-08-12 00:00:00",
"2004-08-13 00:00:00",127609
"2004-08-14 00:00:00",127609
"2004-08-15 00:00:00",123106
"2004-08-16 00:00:00",
"2004-08-17 00:00:00",130434
"2004-08-18 00:00:00",130052
"2004-08-19 00:00:00",125734
"2004-08-20 00:00:00",122995
"2004-08-21 00:00:00",131915
"2004-08-22 00:00:00",139247
"2004-08-23 00:00:00",
"2004-08-24 00:00:00",139317
"2004-08-25 00:00:00",132885
"2004-08-26 00:00:00",139798
"2004-08-27 00:00:00",139798
"2004-08-28 00:00:00",130991
"2004-08-29 00:00:00",141782
"2004-08-30 00:00:00",144600
"2004-08-31 00:00:00",156737
"2004-09-01 00:00:00",
"2004-09-02 00:00:00",133121
"2004-09-03 00:00:00",132806
"2004-09-04 00:00:00",133301
"2004-09-05 00:00:00",
"2004-09-06 00:00:00",
"2004-09-07 00:00:00",149865
"2004-09-08 00:00:00",
"2004-09-09 00:00:00",134953
"2004-09-10 00:00:00",
"2004-09-11 00:00:00",133093
"2004-09-12 00:00:00",148382
"2004-09-13 00:00:00",
"2004-09-14 00:00:00",
"2004-09-15 00:00:00",
"2004-09-16 00:00:00",125024
"2004-09-17 00:00:00",131334
"2004-09-18 00:00:00",
"2004-09-19 00:00:00",
"2004-09-20 00:00:00",
"2004-09-21 00:00:00",
"2004-09-22 00:00:00",
"2004-09-23 00:00:00",131911
"2004-09-24 00:00:00",128292
"2004-09-25 00:00:00",
"2004-09-26 00:00:00",151444
"2004-09-27 00:00:00",151444
"2004-09-28 00:00:00",
"2004-09-29 00:00:00",131789
"2004-09-30 00:00:00",
"2004-10-01 00:00:00",136250
"2004-10-02 00:00:00",
"2004-10-03 00:00:00",
"2004-10-04 00:00:00",
"2004-10-05 00:00:00",
"2004-10-06 00:00:00",
"2004-10-07 00:00:00",
"2004-10-08 00:00:00",
"2004-10-09 00:00:00",141924
"2004-10-10 00:00:00",
"2004-10-11 00:00:00",
"2004-10-12 00:00:00",162245
"2004-10-13 00:00:00",
"2004-10-14 00:00:00",146211
"2004-10-15 00:00:00",142392
"2004-10-16 00:00:00",155675
"2004-10-17 00:00:00",168581
"2004-10-18 00:00:00",
"2004-10-19 00:00:00",
"2004-10-20 00:00:00",147212
"2004-10-21 00:00:00",141401
"2004-10-22 00:00:00",144139
"2004-10-23 00:00:00",155853
"2004-10-24 00:00:00",
"2004-10-25 00:00:00",
"2004-10-26 00:00:00",168799
"2004-10-27 00:00:00",147037
"2004-10-28 00:00:00",146585
"2004-10-29 00:00:00",
"2004-10-30 00:00:00",
"2004-10-31 00:00:00",162296
"2004-11-01 00:00:00",162296
"2004-11-02 00:00:00",160646
"2004-11-03 00:00:00",
"2004-11-04 00:00:00",
"2004-11-05 00:00:00",136483
"2004-11-06 00:00:00",149833
"2004-11-07 00:00:00",
"2004-11-08 00:00:00",163458
"2004-11-09 00:00:00",163316
"2004-11-10 00:00:00",141124
"2004-11-11 00:00:00",
"2004-11-12 00:00:00",149037
"2004-11-13 00:00:00",153067
"2004-11-14 00:00:00",163226
"2004-11-15 00:00:00",163226
"2004-11-16 00:00:00",177005
"2004-11-17 00:00:00",177005
"2004-11-18 00:00:00",131747
"2004-11-19 00:00:00",138185
"2004-11-20 00:00:00",156669
"2004-11-21 00:00:00",168194
"2004-11-22 00:00:00",170210
"2004-11-23 00:00:00",170210
"2004-11-24 00:00:00",153956
"2004-11-25 00:00:00",156735
"2004-11-26 00:00:00",158581
"2004-11-27 00:00:00",170932
"2004-11-28 00:00:00",173244
"2004-11-29 00:00:00",
"2004-11-30 00:00:00",174106
"2004-12-01 00:00:00",
"2004-12-02 00:00:00",
"2004-12-03 00:00:00",
"2004-12-04 00:00:00",
"2004-12-05 00:00:00",
"2004-12-06 00:00:00",
"2004-12-07 00:00:00",186890
"2004-12-08 00:00:00",
"2004-12-09 00:00:00",250039
"2004-12-10 00:00:00",
"2004-12-11 00:00:00",185298
"2004-12-12 00:00:00",189895
"2004-12-13 00:00:00",190863
"2004-12-14 00:00:00",
"2004-12-15 00:00:00",170439
"2004-12-16 00:00:00",170441
"2004-12-17 00:00:00",170441
"2004-12-18 00:00:00",233440
"2004-12-19 00:00:00",
"2004-12-20 00:00:00",
"2004-12-21 00:00:00",
"2004-12-22 00:00:00",
"2004-12-23 00:00:00",
"2004-12-24 00:00:00",
"2004-12-25 00:00:00",
"2004-12-26 00:00:00",
"2004-12-27 00:00:00",
"2004-12-28 00:00:00",206819
"2004-12-29 00:00:00",206819
"2004-12-30 00:00:00",211281
"2004-12-31 00:00:00",211281
"2005-01-01 00:00:00",211281
"2005-01-02 00:00:00",
"2005-01-03 00:00:00",210281
"2005-01-04 00:00:00",
"2005-01-05 00:00:00",202167
"2005-01-06 00:00:00",197976
"2005-01-07 00:00:00",217961
"2005-01-08 00:00:00",
"2005-01-09 00:00:00",214447
"2005-01-10 00:00:00",214447
"2005-01-11 00:00:00",214074
"2005-01-12 00:00:00",193412
"2005-01-13 00:00:00",191781
"2005-01-14 00:00:00",248914
"2005-01-15 00:00:00",248914
"2005-01-16 00:00:00",222560
"2005-01-17 00:00:00",
"2005-01-18 00:00:00",220599
"2005-01-19 00:00:00",
"2005-01-20 00:00:00",192517
"2005-01-21 00:00:00",197435
"2005-01-22 00:00:00",
"2005-01-23 00:00:00",224201
"2005-01-24 00:00:00",
"2005-01-25 00:00:00",229960
"2005-01-26 00:00:00",203994
"2005-01-27 00:00:00",199743
"2005-01-28 00:00:00",
"2005-01-29 00:00:00",
"2005-01-30 00:00:00",219963
"2005-01-31 00:00:00",224366
"2005-02-01 00:00:00",
"2005-02-02 00:00:00",
"2005-02-03 00:00:00",212024
"2005-02-04 00:00:00",212024
"2005-02-05 00:00:00",202175
"2005-02-06 00:00:00",
"2005-02-07 00:00:00",226727
"2005-02-08 00:00:00",226727
"2005-02-09 00:00:00",217593
"2005-02-10 00:00:00",217593
"2005-02-11 00:00:00",
"2005-02-12 00:00:00",211004
"2005-02-13 00:00:00",219295
"2005-02-14 00:00:00",
"2005-02-15 00:00:00",224461
"2005-02-16 00:00:00",198640
"2005-02-17 00:00:00",198640
"2005-02-18 00:00:00",
"2005-02-19 00:00:00",
"2005-02-20 00:00:00",218863
"2005-02-21 00:00:00",220064
"2005-02-22 00:00:00",
"2005-02-23 00:00:00",
"2005-02-24 00:00:00",
"2005-02-25 00:00:00",
"2005-02-26 00:00:00",286399
"2005-02-27 00:00:00",255760
"2005-02-28 00:00:00",
"2005-03-01 00:00:00",
"2005-03-02 00:00:00",198377
"2005-03-03 00:00:00",197815
"2005-03-04 00:00:00",
"2005-03-05 00:00:00",
"2005-03-06 00:00:00",226817
"2005-03-07 00:00:00",226817
"2005-03-08 00:00:00",
"2005-03-09 00:00:00",
"2005-03-10 00:00:00",
"2005-03-11 00:00:00",189076
"2005-03-12 00:00:00",212748
"2005-03-13 00:00:00",266813
"2005-03-14 00:00:00",266813
"2005-03-15 00:00:00",
"2005-03-16 00:00:00",196581
"2005-03-17 00:00:00",196210
"2005-03-18 00:00:00",190620
"2005-03-19 00:00:00",
"2005-03-20 00:00:00",219281
"2005-03-21 00:00:00",219656
"2005-03-22 00:00:00",219656
"2005-03-23 00:00:00",201520
"2005-03-24 00:00:00",
"2005-03-25 00:00:00",
"2005-03-26 00:00:00",211704
"2005-03-27 00:00:00",
"2005-03-28 00:00:00",213215
"2005-03-29 00:00:00",204302
"2005-03-30 00:00:00",204302
"2005-03-31 00:00:00",
"2005-04-01 00:00:00",192661
"2005-04-02 00:00:00",
"2005-04-03 00:00:00",
"2005-04-04 00:00:00",218694
"2005-04-05 00:00:00",
"2005-04-06 00:00:00",187306
"2005-04-07 00:00:00",
"2005-04-08 00:00:00",188049
"2005-04-09 00:00:00",206345
"2005-04-10 00:00:00",
"2005-04-11 00:00:00",227788
"2005-04-12 00:00:00",215733
"2005-04-13 00:00:00",186456
"2005-04-14 00:00:00",187584
"2005-04-15 00:00:00",188488
"2005-04-16 00:00:00",
"2005-04-17 00:00:00",
"2005-04-18 00:00:00",295430
"2005-04-19 00:00:00",
"2005-04-20 00:00:00",222759
"2005-04-21 00:00:00",222759
"2005-04-22 00:00:00",
"2005-04-23 00:00:00",
"2005-04-24 00:00:00",222802
"2005-04-25 00:00:00",
"2005-04-26 00:00:00",
"2005-04-27 00:00:00",
"2005-04-28 00:00:00",186937
"2005-04-29 00:00:00",185086
"2005-04-30 00:00:00",
"2005-05-01 00:00:00",
"2005-05-02 00:00:00",
"2005-05-03 00:00:00",
"2005-05-04 00:00:00",
"2005-05-05 00:00:00",
"2005-05-06 00:00:00",
"2005-05-07 00:00:00",196205
"2005-05-08 00:00:00",214758
"2005-05-09 00:00:00",
"2005-05-10 00:00:00",
"2005-05-11 00:00:00",188930
"2005-05-12 00:00:00",
"2005-05-13 00:00:00",217446
"2005-05-14 00:00:00",
"2005-05-15 00:00:00",217446
"2005-05-16 00:00:00",
"2005-05-17 00:00:00",156238
"2005-05-18 00:00:00",
"2005-05-19 00:00:00",
"2005-05-20 00:00:00",
"2005-05-21 00:00:00",
"2005-05-22 00:00:00",200092
"2005-05-23 00:00:00",
"2005-05-24 00:00:00",202654
"2005-05-25 00:00:00",
"2005-05-26 00:00:00",
"2005-05-27 00:00:00",171144
"2005-05-28 00:00:00",
"2005-05-29 00:00:00",
"2005-05-30 00:00:00",
"2005-05-31 00:00:00",273434
"2005-06-01 00:00:00",
"2005-06-02 00:00:00",
"2005-06-03 00:00:00",
"2005-06-04 00:00:00",
"2005-06-05 00:00:00",
"2005-06-06 00:00:00",
"2005-06-07 00:00:00",
"2005-06-08 00:00:00",
"2005-06-09 00:00:00",
"2005-06-10 00:00:00",191654
"2005-06-11 00:00:00",195655
"2005-06-12 00:00:00",
"2005-06-13 00:00:00",203744
"2005-06-14 00:00:00",198836
"2005-06-15 00:00:00",192723
"2005-06-16 00:00:00",
"2005-06-17 00:00:00",183069
"2005-06-18 00:00:00",
"2005-06-19 00:00:00",
"2005-06-20 00:00:00",
"2005-06-21 00:00:00",
"2005-06-22 00:00:00",272348
"2005-06-23 00:00:00",
"2005-06-24 00:00:00",185696
"2005-06-25 00:00:00",182618
"2005-06-26 00:00:00",185180
"2005-06-27 00:00:00",
"2005-06-28 00:00:00",188233
"2005-06-29 00:00:00",196770
"2005-06-30 00:00:00",
"2005-07-01 00:00:00",
"2005-07-02 00:00:00",193392
"2005-07-03 00:00:00",
"2005-07-04 00:00:00",
"2005-07-05 00:00:00",
"2005-07-06 00:00:00",
"2005-07-07 00:00:00",192440
"2005-07-08 00:00:00",
"2005-07-09 00:00:00",
"2005-07-10 00:00:00",
"2005-07-11 00:00:00",
"2005-07-12 00:00:00",
"2005-07-13 00:00:00",
"2005-07-14 00:00:00",
"2005-07-15 00:00:00",267453
"2005-07-16 00:00:00",267453
"2005-07-17 00:00:00",
"2005-07-18 00:00:00",
"2005-07-19 00:00:00",182520
"2005-07-20 00:00:00",
"2005-07-21 00:00:00",
"2005-07-22 00:00:00",240568
"2005-07-23 00:00:00",180435
"2005-07-24 00:00:00",
"2005-07-25 00:00:00",
"2005-07-26 00:00:00",
"2005-07-27 00:00:00",194196
"2005-07-28 00:00:00",
"2005-07-29 00:00:00",182881
"2005-07-30 00:00:00",
"2005-07-31 00:00:00",187472
"2005-08-01 00:00:00",
"2005-08-02 00:00:00",
"2005-08-03 00:00:00",
"2005-08-04 00:00:00",
"2005-08-05 00:00:00",
"2005-08-06 00:00:00",194319
"2005-08-07 00:00:00",
"2005-08-08 00:00:00",
"2005-08-09 00:00:00",
"2005-08-10 00:00:00",193287
"2005-08-11 00:00:00",
"2005-08-12 00:00:00",
"2005-08-13 00:00:00",
"2005-08-14 00:00:00",
"2005-08-15 00:00:00",
"2005-08-16 00:00:00",
"2005-08-17 00:00:00",195546
"2005-08-18 00:00:00",
"2005-08-19 00:00:00",
"2005-08-20 00:00:00",200004
"2005-08-21 00:00:00",
"2005-08-22 00:00:00",205476
"2005-08-23 00:00:00",205476
"2005-08-24 00:00:00",
"2005-08-25 00:00:00",
"2005-08-26 00:00:00",
"2005-08-27 00:00:00",218464
"2005-08-28 00:00:00",218464
"2005-08-29 00:00:00",218464
"2005-08-30 00:00:00",
"2005-08-31 00:00:00",207874
"2005-09-01 00:00:00",207874
"2005-09-02 00:00:00",
"2005-09-03 00:00:00",
"2005-09-04 00:00:00",222303
"2005-09-05 00:00:00",211774
"2005-09-06 00:00:00",211774
"2005-09-07 00:00:00",207894
"2005-09-08 00:00:00",196496
"2005-09-09 00:00:00",211711
"2005-09-10 00:00:00",
"2005-09-11 00:00:00",
"2005-09-12 00:00:00",233495
"2005-09-13 00:00:00",325891
"2005-09-14 00:00:00",
"2005-09-15 00:00:00",201057
"2005-09-16 00:00:00",202293
"2005-09-17 00:00:00",
"2005-09-18 00:00:00",
"2005-09-19 00:00:00",
"2005-09-20 00:00:00",232424
"2005-09-21 00:00:00",
"2005-09-22 00:00:00",
"2005-09-23 00:00:00",
"2005-09-24 00:00:00",218084
"2005-09-25 00:00:00",228965
"2005-09-26 00:00:00",
"2005-09-27 00:00:00",
"2005-09-28 00:00:00",193579
"2005-09-29 00:00:00",
"2005-09-30 00:00:00",
"2005-10-01 00:00:00",233763
"2005-10-02 00:00:00",
"2005-10-03 00:00:00",
"2005-10-04 00:00:00",
"2005-10-05 00:00:00",
"2005-10-06 00:00:00",
"2005-10-07 00:00:00",
"2005-10-08 00:00:00",
"2005-10-09 00:00:00",
"2005-10-10 00:00:00",
"2005-10-11 00:00:00",
"2005-10-12 00:00:00",
"2005-10-13 00:00:00",202714
"2005-10-14 00:00:00",
"2005-10-15 00:00:00",
"2005-10-16 00:00:00",237033
"2005-10-17 00:00:00",
"2005-10-18 00:00:00",
"2005-10-19 00:00:00",
"2005-10-20 00:00:00",
"2005-10-21 00:00:00",201767
"2005-10-22 00:00:00",
"2005-10-23 00:00:00",274512
"2005-10-24 00:00:00",
"2005-10-25 00:00:00",230015
"2005-10-26 00:00:00",204313
"2005-10-27 00:00:00",205014
"2005-10-28 00:00:00",205014
"2005-10-29 00:00:00",359457
"2005-10-30 00:00:00",359457
"2005-10-31 00:00:00",
"2005-11-01 00:00:00",
"2005-11-02 00:00:00",200678
"2005-11-03 00:00:00",200327
"2005-11-04 00:00:00",199027
"2005-11-05 00:00:00",212143
"2005-11-06 00:00:00",237381
"2005-11-07 00:00:00",237381
"2005-11-08 00:00:00",
"2005-11-09 00:00:00",
"2005-11-10 00:00:00",
"2005-11-11 00:00:00",
"2005-11-12 00:00:00",
"2005-11-13 00:00:00",
"2005-11-14 00:00:00",
"2005-11-15 00:00:00",
"2005-11-16 00:00:00",
"2005-11-17 00:00:00",
"2005-11-18 00:00:00",
"2005-11-19 00:00:00",
"2005-11-20 00:00:00",
"2005-11-21 00:00:00",
"2005-11-22 00:00:00",
"2005-11-23 00:00:00",
"2005-11-24 00:00:00",194036
"2005-11-25 00:00:00",202540
"2005-11-26 00:00:00",216091
"2005-11-27 00:00:00",
"2005-11-28 00:00:00",
"2005-11-29 00:00:00",212669
"2005-11-30 00:00:00",191560
"2005-12-01 00:00:00",
"2005-12-02 00:00:00",189840
"2005-12-03 00:00:00",
"2005-12-04 00:00:00",223351
"2005-12-05 00:00:00",223351
"2005-12-06 00:00:00",211114
"2005-12-07 00:00:00",192504
"2005-12-08 00:00:00",182886
"2005-12-09 00:00:00",
"2005-12-10 00:00:00",230318
"2005-12-11 00:00:00",
"2005-12-12 00:00:00",230318
"2005-12-13 00:00:00",
"2005-12-14 00:00:00",
"2005-12-15 00:00:00",198672
"2005-12-16 00:00:00",221137
"2005-12-17 00:00:00",221809
"2005-12-18 00:00:00",
"2005-12-19 00:00:00",236353
"2005-12-20 00:00:00",
"2005-12-21 00:00:00",223855
"2005-12-22 00:00:00",
"2005-12-23 00:00:00",229413
"2005-12-24 00:00:00",229413
"2005-12-25 00:00:00",228558
"2005-12-26 00:00:00",224436
"2005-12-27 00:00:00",221421
"2005-12-28 00:00:00",226359
"2005-12-29 00:00:00",231869
"2005-12-30 00:00:00",
"2005-12-31 00:00:00",
"2006-01-01 00:00:00",
"2006-01-02 00:00:00",
"2006-01-03 00:00:00",
"2006-01-04 00:00:00",
"2006-01-05 00:00:00",
"2006-01-06 00:00:00",
"2006-01-07 00:00:00",
"2006-01-08 00:00:00",
"2006-01-09 00:00:00",
"2006-01-10 00:00:00",
"2006-01-11 00:00:00",
"2006-01-12 00:00:00",
"2006-01-13 00:00:00",
"2006-01-14 00:00:00",
"2006-01-15 00:00:00",
"2006-01-16 00:00:00",
"2006-01-17 00:00:00",
"2006-01-18 00:00:00",
"2006-01-19 00:00:00",
"2006-01-20 00:00:00",
"2006-01-21 00:00:00",
"2006-01-22 00:00:00",
"2006-01-23 00:00:00",
"2006-01-24 00:00:00",
"2006-01-25 00:00:00",
"2006-01-26 00:00:00",
"2006-01-27 00:00:00",
"2006-01-28 00:00:00",
"2006-01-29 00:00:00",
"2006-01-30 00:00:00",
"2006-01-31 00:00:00",
"2006-02-01 00:00:00",
"2006-02-02 00:00:00",
"2006-02-03 00:00:00",
"2006-02-04 00:00:00",
"2006-02-05 00:00:00",
"2006-02-06 00:00:00",
"2006-02-07 00:00:00",
"2006-02-08 00:00:00",
"2006-02-09 00:00:00",
"2006-02-10 00:00:00",
"2006-02-11 00:00:00",
"2006-02-12 00:00:00",
"2006-02-13 00:00:00",
"2006-02-14 00:00:00",
"2006-02-15 00:00:00",
"2006-02-16 00:00:00",
"2006-02-17 00:00:00",
"2006-02-18 00:00:00",
"2006-02-19 00:00:00",
"2006-02-20 00:00:00",
"2006-02-21 00:00:00",
"2006-02-22 00:00:00",
"2006-02-23 00:00:00",
"2006-02-24 00:00:00",
"2006-02-25 00:00:00",
"2006-02-26 00:00:00",
"2006-02-27 00:00:00",
"2006-02-28 00:00:00",
"2006-03-01 00:00:00",
"2006-03-02 00:00:00",
"2006-03-03 00:00:00",
"2006-03-04 00:00:00",
"2006-03-05 00:00:00",
"2006-03-06 00:00:00",
"2006-03-07 00:00:00",
"2006-03-08 00:00:00",
"2006-03-09 00:00:00",
"2006-03-10 00:00:00",
"2006-03-11 00:00:00",
"2006-03-12 00:00:00",
"2006-03-13 00:00:00",
"2006-03-14 00:00:00",
"2006-03-15 00:00:00",
"2006-03-16 00:00:00",
"2006-03-17 00:00:00",
"2006-03-18 00:00:00",
"2006-03-19 00:00:00",
"2006-03-20 00:00:00",
"2006-03-21 00:00:00",
"2006-03-22 00:00:00",
"2006-03-23 00:00:00",
"2006-03-24 00:00:00",
"2006-03-25 00:00:00",
"2006-03-26 00:00:00",
"2006-03-27 00:00:00",
"2006-03-28 00:00:00",
"2006-03-29 00:00:00",
"2006-03-30 00:00:00",
"2006-03-31 00:00:00",
"2006-04-01 00:00:00",
"2006-04-02 00:00:00",
"2006-04-03 00:00:00",
"2006-04-04 00:00:00",
"2006-04-05 00:00:00",
"2006-04-06 00:00:00",
"2006-04-07 00:00:00",
"2006-04-08 00:00:00",
"2006-04-09 00:00:00",
"2006-04-10 00:00:00",
"2006-04-11 00:00:00",
"2006-04-12 00:00:00",
"2006-04-13 00:00:00",
"2006-04-14 00:00:00",
"2006-04-15 00:00:00",
"2006-04-16 00:00:00",
"2006-04-17 00:00:00",
"2006-04-18 00:00:00",
"2006-04-19 00:00:00",
"2006-04-20 00:00:00",
"2006-04-21 00:00:00",
"2006-04-22 00:00:00",
"2006-04-23 00:00:00",
"2006-04-24 00:00:00",
"2006-04-25 00:00:00",
"2006-04-26 00:00:00",
"2006-04-27 00:00:00",
"2006-04-28 00:00:00",
"2006-04-29 00:00:00",
"2006-04-30 00:00:00",
"2006-05-01 00:00:00",
"2006-05-02 00:00:00",
"2006-05-03 00:00:00",
"2006-05-04 00:00:00",
"2006-05-05 00:00:00",
"2006-05-06 00:00:00",
"2006-05-07 00:00:00",
"2006-05-08 00:00:00",
"2006-05-09 00:00:00",
"2006-05-10 00:00:00",
"2006-05-11 00:00:00",
"2006-05-12 00:00:00",
"2006-05-13 00:00:00",
"2006-05-14 00:00:00",
"2006-05-15 00:00:00",
"2006-05-16 00:00:00",
"2006-05-17 00:00:00",
"2006-05-18 00:00:00",
"2006-05-19 00:00:00",
"2006-05-20 00:00:00",
"2006-05-21 00:00:00",
"2006-05-22 00:00:00",
"2006-05-23 00:00:00",
"2006-05-24 00:00:00",
"2006-05-25 00:00:00",
"2006-05-26 00:00:00",
"2006-05-27 00:00:00",
"2006-05-28 00:00:00",
"2006-05-29 00:00:00",
"2006-05-30 00:00:00",
"2006-05-31 00:00:00",
"2006-06-01 00:00:00",
"2006-06-02 00:00:00",
"2006-06-03 00:00:00",
"2006-06-04 00:00:00",
"2006-06-05 00:00:00",
"2006-06-06 00:00:00",
"2006-06-07 00:00:00",
"2006-06-08 00:00:00",
"2006-06-09 00:00:00",
"2006-06-10 00:00:00",
"2006-06-11 00:00:00",
"2006-06-12 00:00:00",
"2006-06-13 00:00:00",
"2006-06-14 00:00:00",
"2006-06-15 00:00:00",
"2006-06-16 00:00:00",
"2006-06-17 00:00:00",
"2006-06-18 00:00:00",
"2006-06-19 00:00:00",
"2006-06-20 00:00:00",
"2006-06-21 00:00:00",
